taxonomy [%],,taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas aquatica,Proteobacteria,Roseomonas aquatica,0.015796349,0.018792283,0,0.083942919
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas frigidaquae,Proteobacteria,Roseomonas frigidaquae,0.011543486,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas lacus,Proteobacteria,Roseomonas lacus,0.00972083,0,0.015539613,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas ludipueritiae,Proteobacteria,Roseomonas ludipueritiae,0.109966888,0.131545978,0,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas oryzae,Proteobacteria,Roseomonas oryzae,0.008505726,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas rubra,Proteobacteria,Roseomonas rubra,0,0,0,0.029979614
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas sp.,Proteobacteria,Roseomonas sp.,0.353595188,0.100225507,0.038849033,0.149898069
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas tokyonensis,Proteobacteria,Roseomonas tokyonensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas vinacea,Proteobacteria,Roseomonas vinacea,0.004252863,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas wooponensis,Proteobacteria,Roseomonas wooponensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rubritepida;Rubritepida sp.,Proteobacteria,Rubritepida sp.,0.005467967,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Siccirubricoccus;Siccirubricoccus deserti,Proteobacteria,Siccirubricoccus deserti,0.031592697,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Acuticoccus;Acuticoccus sp.,Proteobacteria,Acuticoccus sp.,0.012151037,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;Azospirillum lipoferum,Proteobacteria,Azospirillum lipoferum,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;Azospirillum sp.,Proteobacteria,Azospirillum sp.,0.034630457,0.068905036,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Desertibacter;Desertibacter xinjiangensis,Proteobacteria,Desertibacter xinjiangensis,0.02612473,0.043848659,0.031079226,0.047967382
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;Skermanella aerolata,Proteobacteria,Skermanella aerolata,0.654333364,0.814332248,0.274533164,0.479673822
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;Skermanella sp.,Proteobacteria,Skermanella sp.,0.255171785,0.225507392,0.176115615,0.317783907
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;Skermanella xinjiangensis,Proteobacteria,Skermanella xinjiangensis,0.032807801,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;Inquilinus limosus,Proteobacteria,Inquilinus limosus,0.003645311,0.025056377,0.010359742,0.041971459
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;Inquilinus sp.,Proteobacteria,Inquilinus sp.,0.005467967,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis sp.,Proteobacteria,Asticcacaulis sp.,0.013366141,0,0.069928259,0.017987768
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas aveniformis,Proteobacteria,Brevundimonas aveniformis,0.003645311,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas basaltis,Proteobacteria,Brevundimonas basaltis,0.007290622,0.018792283,0,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas intermedia,Proteobacteria,Brevundimonas intermedia,0.002430207,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas kwangchunensis,Proteobacteria,Brevundimonas kwangchunensis,0.004252863,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp.,Proteobacteria,Brevundimonas sp.,0.126370789,0.125281884,0.108777291,0.233840988
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas staleyi,Proteobacteria,Brevundimonas staleyi,0,0,0.088057807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas subvibrioides,Proteobacteria,Brevundimonas subvibrioides,0.059540083,0.031320471,0.090647743,0.125914378
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas variabilis,Proteobacteria,Brevundimonas variabilis,0.002430207,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vesicularis,Proteobacteria,Brevundimonas vesicularis,0.013366141,0.018792283,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas viscosa,Proteobacteria,Brevundimonas viscosa,0.012758589,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter fusiformis,Proteobacteria,Caulobacter fusiformis,0.011543486,0,0.025899355,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter henricii,Proteobacteria,Caulobacter henricii,0.0164039,0,0.025899355,0.089938842
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter profundus,Proteobacteria,Caulobacter profundus,0.027947386,0.043848659,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp.,Proteobacteria,Caulobacter sp.,0.307421246,0.081433225,0.233094196,0.149898069
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter vibrioides,Proteobacteria,Caulobacter vibrioides,0.006683071,0.031320471,0,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium conjunctum,Proteobacteria,Phenylobacterium conjunctum,0,0.025056377,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium deserti,Proteobacteria,Phenylobacterium deserti,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium haematophilum,Proteobacteria,Phenylobacterium haematophilum,0.020656764,0.062640942,0.069928259,0.041971459
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium mobile,Proteobacteria,Phenylobacterium mobile,0.203529876,0.300676522,0.183885421,0.245832834
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp.,Proteobacteria,Phenylobacterium sp.,0.226616847,0.469807066,0.240864002,0.449694208
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;Hirschia sp.,Proteobacteria,Hirschia sp.,0.094778092,0.244299674,0.372950714,0.137906224
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;Nitrosoarchaeum limnia,Proteobacteria,Nitrosoarchaeum limnia,0,0,0.020719484,0.017987768
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Amphiplicatus;Amphiplicatus sp.,Proteobacteria,Amphiplicatus sp.,0,0,0,0.095934764
Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;Defluviicoccus sp.,Proteobacteria,Defluviicoccus sp.,0.011543486,0,0.031079226,0.023983691
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Dongia rigui,Proteobacteria,Dongia rigui,0,0,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Dongia soli,Proteobacteria,Dongia soli,0,0,0.028489291,0
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Dongia sp.,Proteobacteria,Dongia sp.,0.123940581,0.601353044,1.336406723,0.827437343
Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Ferrovibrionaceae;Ferrovibrio;Ferrovibrio sp.,Proteobacteria,Ferrovibrio sp.,0,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Tagaea;Tagaea sp.,Proteobacteria,Tagaea sp.,0,0,0,0.047967382
Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Micropepsis;Micropepsis sp.,Proteobacteria,Micropepsis sp.,0.038275768,0,0.054388646,0
Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Captivus;Captivus sp.,Proteobacteria,Captivus sp.,0.00972083,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;Parvibaculaceae;Rhodoligotrophos;Rhodoligotrophos appendicifer,Proteobacteria,Rhodoligotrophos appendicifer,0,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;Constrictibacter sp.,Proteobacteria,Constrictibacter sp.,0.041921079,0.043848659,0,0.029979614
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella aquatilis,Proteobacteria,Reyranella aquatilis,0.037668216,0,0.015539613,0
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella massiliensis,Proteobacteria,Reyranella massiliensis,0.015796349,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella sp.,Proteobacteria,Reyranella sp.,0.210212947,0.438486595,0.43251923,0.347763521
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella terrae,Proteobacteria,Reyranella terrae,0,0.018792283,0,0.035975537
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia indica,Proteobacteria,Beijerinckia indica,0.034022905,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea sp.,Proteobacteria,Bosea sp.,0.143989793,0.11901779,0.155396131,0.275812448
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea thiooxidans,Proteobacteria,Bosea thiooxidans,0.003037759,0.037584565,0.025899355,0.077946996
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea vestrisii,Proteobacteria,Bosea vestrisii,0.057717428,0.075169131,0.119137033,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium adhaesivum,Proteobacteria,Methylobacterium adhaesivum,0.040705975,0,0,0.077946996
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium cerastii,Proteobacteria,Methylobacterium cerastii,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium iners,Proteobacteria,Methylobacterium iners,0.089917677,0.125281884,0.049208775,0.10792661
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium isbiliense,Proteobacteria,Methylobacterium isbiliense,0.004252863,0,0.077698065,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium marchantiae,Proteobacteria,Methylobacterium marchantiae,0.007290622,0,0,0.06595515
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium oxalidis,Proteobacteria,Methylobacterium oxalidis,0.037060664,0.068905036,0,0.029979614
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium radiotolerans,Proteobacteria,Methylobacterium radiotolerans,0.247881163,0.11901779,0.015539613,0.101930687
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium soli,Proteobacteria,Methylobacterium soli,0.128800996,0.125281884,0.072518194,0.06595515
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylorubrum extorquens,Proteobacteria,Methylorubrum extorquens,0.065615602,0.075169131,0.111367227,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylorubrum populi,Proteobacteria,Methylorubrum populi,0,0,0,0.035975537
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocapsa;Methylocapsa palsarum,Proteobacteria,Methylocapsa palsarum,0.024909627,0.025056377,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella;Methylocella sp.,Proteobacteria,Methylocella sp.,0.022479419,0.050112754,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;Methylocystis sp.,Proteobacteria,Methylocystis sp.,0.001822656,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula;Methylorosula sp.,Proteobacteria,Methylorosula sp.,0.003645311,0.150338261,0.033669162,0.083942919
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga aerilata,Proteobacteria,Microvirga aerilata,0.563808135,0.99599098,0.176115615,0.227845065
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga flocculans,Proteobacteria,Microvirga flocculans,0.040098423,0.018792283,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga guangxiensis,Proteobacteria,Microvirga guangxiensis,0.529177679,1.027311451,0.082877936,0.233840988
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga lotononidis,Proteobacteria,Microvirga lotononidis,0,0,0.036259097,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga ossetica,Proteobacteria,Microvirga ossetica,0.269145478,0.344525182,0.116547098,0.17388176
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga sp.,Proteobacteria,Microvirga sp.,2.456939761,2.392883989,0.683742975,1.49298477
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga vignae,Proteobacteria,Microvirga vignae,0.308028798,0.369581559,0.044028904,0.125914378
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;Psychroglaciecola sp.,Proteobacteria,Psychroglaciecola sp.,0.117257511,0.169130544,0.113957162,0.17388176
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus;Rhodoblastus acidophilus,Proteobacteria,Rhodoblastus acidophilus,0,0,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus;Rhodoblastus sp.,Proteobacteria,Rhodoblastus sp.,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Roseiarcus;Roseiarcus sp.,Proteobacteria,Roseiarcus sp.,0,0.062640942,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Salinarimonas;Salinarimonas sp.,Proteobacteria,Salinarimonas sp.,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Arsenicitalea;Arsenicitalea sp.,Proteobacteria,Arsenicitalea sp.,0.018834108,0,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia albogilva,Proteobacteria,Devosia albogilva,0.258209545,0.056376848,0,0.095934764
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia chinhatensis,Proteobacteria,Devosia chinhatensis,0.025517179,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia confluentis,Proteobacteria,Devosia confluentis,0.005467967,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia geojensis,Proteobacteria,Devosia geojensis,0.141559586,0.100225507,0.049208775,0.419714594
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia insulae,Proteobacteria,Devosia insulae,0.468422492,0.250563768,0.538706586,0.563616741
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia mishustinii,Proteobacteria,Devosia mishustinii,0.003037759,0.062640942,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia neptuniae,Proteobacteria,Devosia neptuniae,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia psychrophila,Proteobacteria,Devosia psychrophila,0.034630457,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia sp.,Proteobacteria,Devosia sp.,0.694431787,0.200451015,0.391080262,0.725506655
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia submarina,Proteobacteria,Devosia submarina,0.388833197,0.169130544,0.007769807,0.077946996
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Pelagibacterium;Pelagibacterium sp.,Proteobacteria,Pelagibacterium sp.,0.411312616,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium;Filomicrobium sp.,Proteobacteria,Filomicrobium sp.,0.002430207,0.031320471,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium denitrificans,Proteobacteria,Hyphomicrobium denitrificans,0.015188797,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium facile,Proteobacteria,Hyphomicrobium facile,0.005467967,0.043848659,0.010359742,0.059959228
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sp.,Proteobacteria,Hyphomicrobium sp.,0.465992284,1.685041343,1.59799021,2.302434345
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;Pedomicrobium manganicum,Proteobacteria,Pedomicrobium manganicum,0,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;Pedomicrobium sp.,Proteobacteria,Pedomicrobium sp.,0.257601993,1.628664495,1.636839243,2.967981772
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Kaistiaceae;Kaistia;Kaistia sp.,Proteobacteria,Kaistia sp.,0.007898174,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae;Labrys;Labrys sp.,Proteobacteria,Labrys sp.,0.061970291,0.075169131,0.155396131,0.149898069
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter;Methyloceanibacter marginalis,Proteobacteria,Methyloceanibacter marginalis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter;Methyloceanibacter sp.,Proteobacteria,Methyloceanibacter sp.,0.039490872,0.156602355,0.062158452,0.419714594
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylopilaceae;Hansschlegelia;Methylosulfonomonas methylovora,Proteobacteria,Methylosulfonomonas methylovora,0.007898174,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Chthonobacter;Chthonobacter sp.,Proteobacteria,Chthonobacter sp.,0.013366141,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aliihoeflea;Aliihoeflea aestuarii,Proteobacteria,Aliihoeflea aestuarii,0.060147635,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Agrobacterium tumefaciens,Proteobacteria,Agrobacterium tumefaciens,0.004860415,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium alvei,Proteobacteria,Rhizobium alvei,0,0,0.010359742,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium arenae,Proteobacteria,Rhizobium arenae,0.012151037,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium giardinii,Proteobacteria,Rhizobium giardinii,0.047996598,0.100225507,0.486907876,0.167885838
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium leguminosarum,Proteobacteria,Rhizobium leguminosarum,0.03584556,0.081433225,1.206909948,0.239836911
